STD_YM|GU_CD|DONG_CD|MCT_CAT_CD|DAY_CD|USE_CNT|USE_AMT
201610|71|111|36|06|1303|182574743
201610|71|111|36|07|1580|120161190
201610|71|112|03|01|279|11026481
201610|71|112|03|02|216|11374270
201610|71|112|03|03|156|5264410
201610|71|112|03|04|166|5522712
201610|71|112|03|05|214|9194586
201610|71|112|03|06|188|10799401
201610|71|112|03|07|387|13174703
201610|71|112|04|01|1910|66355351
201610|71|112|04|02|1880|144576561
201610|71|112|04|03|1495|83126929
201610|71|112|04|04|1418|70660922
201610|71|112|04|05|1334|68037392
201610|71|112|04|06|1704|84725609
201610|71|112|04|07|2479|110454629
201610|71|112|05|01|174|14875772
201610|71|112|05|02|127|9982811
201610|71|112|05|03|85|8624591
201610|71|112|05|04|152|22185404
201610|71|112|05|05|161|14946973
201610|71|112|05|06|180|18102182
201610|71|112|05|07|241|22532369
201610|71|112|06|01|368|10714796
201610|71|112|06|02|544|20398045
201610|71|112|06|03|381|13752737
201610|71|112|06|04|392|12650834
201610|71|112|06|05|273|10515401
201610|71|112|06|06|341|11848462
201610|71|112|06|07|567|25222961
201610|71|112|07|01|6|398835
201610|71|112|07|02|5|902726
201610|71|112|07|03|19|20491880
201610|71|112|07|04|16|5004242
201610|71|112|07|05|11|24766799
201610|71|112|07|07|29|18451721
201610|71|112|08|01|12037|520307216
201610|71|112|08|02|15351|663256338
201610|71|112|08|03|12463|554130458
201610|71|112|08|04|12206|538169959
201610|71|112|08|05|12503|547573309
201610|71|112|08|06|12509|554441718
201610|71|112|08|07|15596|668932604
201610|71|112|11|01|987|14902137
201610|71|112|11|02|374|13829039
201610|71|112|11|03|350|14690795
201610|71|112|11|04|362|18187149
201610|71|112|11|05|496|15571058
201610|71|112|11|06|452|16786894
201610|71|112|11|07|762|27785822
201610|71|112|12|02|9|2933860
201610|71|112|13|01|18597|311404080
201610|71|112|13|02|19904|306590349
201610|71|112|13|03|15535|220152241
201610|71|112|13|04|16740|246785229
201610|71|112|13|05|15623|237114809
201610|71|112|13|06|15365|217145301
201610|71|112|13|07|20901|332123784
201610|71|112|15|01|18676|98100132
201610|71|112|15|02|19826|98698106
201610|71|112|15|03|17173|88778199
201610|71|112|15|04|17579|84962532
201610|71|112|15|05|17428|86240016
201610|71|112|15|06|17518|91438954
201610|71|112|15|07|20883|105713370
201610|71|112|16|01|268|25165039
201610|71|112|16|02|283|23255841
201610|71|112|16|03|173|19670632
201610|71|112|16|04|554|60091288
201610|71|112|16|05|509|53079680
201610|71|112|16|06|462|32749256
201610|71|112|16|07|558|57813698
201610|71|112|17|04|6|62674
201610|71|112|17|06|11|118761
201610|71|112|17|07|6|2620914
201610|71|112|18|01|49|5365419
201610|71|112|18|02|48|3226526
201610|71|112|18|03|48|2409265
201610|71|112|18|04|48|3597985
201610|71|112|18|05|31|1635274
201610|71|112|18|06|46|3521155
201610|71|112|18|07|76|5401880
201610|71|112|19|02|6|410230
201610|71|112|19|03|5|45136
201610|71|112|19|04|5|13540890
201610|71|112|19|05|5|112841
201610|71|112|19|06|50|5108107
201610|71|112|19|07|63|1731102
201610|71|112|20|02|131|17161865
201610|71|112|20|03|248|98415078
201610|71|112|20|04|133|19732918
201610|71|112|20|05|203|58542686
201610|71|112|20|06|153|47624494
201610|71|112|20|07|111|11819665
201610|71|112|21|01|363|3092766
201610|71|112|21|02|1042|23509960
201610|71|112|21|03|963|15177301
201610|71|112|21|04|1021|16165649
201610|71|112|21|05|997|27982099
201610|71|112|21|06|990|35040188
201610|71|112|21|07|645|6452941
201610|71|112|22|01|770|245795205
201610|71|112|22|02|1452|396642957
201610|71|112|22|03|1525|394192875
201610|71|112|22|04|1284|290466010
201610|71|112|22|05|1159|276248603
201610|71|112|22|06|1043|255908582
201610|71|112|22|07|1637|406708926
201610|71|112|23|01|5|1579771
201610|71|112|23|02|82|5937504
201610|71|112|23|03|47|6460089
201610|71|112|23|04|55|13433381
201610|71|112|23|05|34|3893685
201610|71|112|23|06|51|1081181
201610|71|112|23|07|56|5963219
201610|71|112|24|01|140|30786548
201610|71|112|24|02|955|164071995
201610|71|112|24|03|731|199375463
201610|71|112|24|04|757|164594977
201610|71|112|24|05|641|101235692
201610|71|112|24|06|809|174231838
201610|71|112|24|07|1001|189045540
201610|71|112|25|01|34|34045930
201610|71|112|25|02|25|4290974
201610|71|112|25|03|43|2616551
201610|71|112|25|04|48|33995757
201610|71|112|25|05|70|19201061
201610|71|112|25|06|19|27612267
201610|71|112|25|07|35|10770443
201610|71|112|26|02|1841|68379396
201610|71|112|26|03|1458|87136128
201610|71|112|26|04|1369|58621105
201610|71|112|26|05|1251|47066567
201610|71|112|26|06|1309|66301940
201610|71|112|26|07|1472|50151191
201610|71|112|27|01|301|4425529
201610|71|112|27|02|2335|36544056
201610|71|112|27|03|1842|25677335
201610|71|112|27|04|1776|26937900
201610|71|112|27|05|1519|24510844
201610|71|112|27|06|1680|21790333
201610|71|112|27|07|1906|32228585
201610|71|112|28|01|1183|42704158
201610|71|112|28|02|1009|26713361
201610|71|112|28|03|729|24272696
201610|71|112|28|04|856|30309750
201610|71|112|28|05|764|23583908
201610|71|112|28|06|946|31489716
201610|71|112|28|07|1726|57023516
201610|71|112|29|01|250|10999426
201610|71|112|29|02|302|22389658
201610|71|112|29|03|289|10304555
201610|71|112|29|04|339|16449057
201610|71|112|29|05|315|15635192
201610|71|112|29|06|341|18692404
201610|71|112|29|07|426|37531732
201610|71|112|30|01|30262|682669914
201610|71|112|30|02|31237|598352716
201610|71|112|30|03|25459|519690811
201610|71|112|30|04|27701|564954186
201610|71|112|30|05|27495|573560655
201610|71|112|30|06|30028|582907404
201610|71|112|30|07|37380|867093781
201610|71|112|32|01|2965|31521365
201610|71|112|32|02|2797|25845346
201610|71|112|32|03|2079|20868403
201610|71|112|32|04|2405|24240325
201610|71|112|32|05|2109|20144731
201610|71|112|32|06|2078|22012516
201610|71|112|32|07|2875|30683153
201610|71|112|33|01|674|21151018
201610|71|112|33|02|1002|47395337
201610|71|112|33|03|1254|92855372
201610|71|112|33|04|1174|41720425
201610|71|112|33|05|940|45740974
201610|71|112|33|06|1167|58593238
201610|71|112|33|07|1679|75938012
201610|71|112|34|01|5|722181
201610|71|112|34|02|16|1263751
201610|71|112|34|03|5|541636
201610|71|112|34|04|5|29789958
201610|71|112|34|05|6|341858
201610|71|112|34|06|26|17667046
201610|71|112|35|01|475|13375701
201610|71|112|35|02|1570|24738314
201610|71|112|35|03|1350|42659498
201610|71|112|35|04|1853|42656927
201610|71|112|35|05|1561|88526588
201610|71|112|35|06|1347|47119735
201610|71|112|35|07|2115|47036834
201610|71|112|36|01|115|11846308
201610|71|112|36|02|897|121829898
201610|71|112|36|03|730|320926155
201610|71|112|36|04|790|89505244
201610|71|112|36|05|669|129126037
201610|71|112|36|06|742|87841277
201610|71|112|36|07|666|39524531
201610|71|113|01|01|92|2934703
201610|71|113|01|02|86|2322250
201610|71|113|01|03|45|1597996
201610|71|113|01|04|76|3328934
201610|71|113|01|05|47|1655044
201610|71|113|01|06|50|1926090
201610|71|113|01|07|140|5854178
201610|71|113|03|01|27|721670
201610|71|113|03|02|21|491692
201610|71|113|03|03|14|2008566
201610|71|113|03|04|30|595506
201610|71|113|03|05|22|2228933
201610|71|113|03|06|43|2851601
201610|71|113|03|07|36|4653078
201610|71|113|04|01|3021|23340602
201610|71|113|04|02|2147|30048884
201610|71|113|04|03|1580|22662272
201610|71|113|04|04|1709|26944554
201610|71|113|04|05|1848|21634881
201610|71|113|04|06|2142|26945166
201610|71|113|04|07|3370|28739753
201610|71|113|05|01|532|36668003
201610|71|113|05|02|271|15672065
201610|71|113|05|03|178|11121616
201610|71|113|05|04|245|18136309
201610|71|113|05|05|289|29296701
201610|71|113|05|06|308|33162218
201610|71|113|05|07|472|32808231
201610|71|113|06|01|145|7078302
201610|71|113|06|02|379|18952826
201610|71|113|06|03|330|10770716
201610|71|113|06|04|270|9916267
201610|71|113|06|05|255|9978113
201610|71|113|06|06|241|9901546
201610|71|113|06|07|386|15406308
201610|71|113|07|01|11|2270879
201610|71|113|07|02|21|8090191
201610|71|113|07|04|6|370347
201610|71|113|07|05|20|5066746
201610|71|113|07|06|5|2595337
201610|71|113|08|01|2213|93147142
201610|71|113|08|02|2418|99115296
201610|71|113|08|03|1876|76035438
201610|71|113|08|04|1840|77256256
201610|71|113|08|05|1752|73677721
201610|71|113|08|06|1899|79920286
201610|71|113|08|07|2948|122862239
201610|71|113|11|01|2560|133306125
201610|71|113|11|02|3907|37146194
201610|71|113|11|03|3383|35945474
201610|71|113|11|04|3742|38481243
201610|71|113|11|05|3057|211950280
201610|71|113|11|06|3570|45624454
201610|71|113|11|07|2932|42619022
201610|71|113|12|01|11|405638
201610|71|113|12|02|10|121868
201610|71|113|12|03|20|559690
201610|71|113|12|04|6|3133702
201610|71|113|12|05|20|14308208
201610|71|113|12|06|10|334009
201610|71|113|12|07|27|841910
201610|71|113|13|01|13200|213229105
201610|71|113|13|02|14577|218298388
201610|71|113|13|03|10896|148264431
201610|71|113|13|04|11980|177120451
201610|71|113|13|05|11329|161084597
201610|71|113|13|06|11322|165691304
201610|71|113|13|07|15821|247763321
201610|71|113|15|01|14279|82101207
201610|71|113|15|02|14356|76429865
201610|71|113|15|03|11580|62648679
201610|71|113|15|04|11656|64460970
201610|71|113|15|05|11869|63406064
201610|71|113|15|06|12563|69371531
201610|71|113|15|07|16373|90746213
201610|71|113|16|01|266|21258344
201610|71|113|16|02|407|25678106
201610|71|113|16|03|328|24635246
201610|71|113|16|04|614|28410137
201610|71|113|16|05|567|29876012
201610|71|113|16|06|482|29228205
201610|71|113|16|07|460|30331225
201610|71|113|17|02|9|2274870
201610|71|113|17|04|22|1028159
201610|71|113|17|05|5|45136
201610|71|113|17|06|10|167004
201610|71|113|17|07|16|4643956
201610|71|113|18|01|122|11040908
201610|71|113|18|02|115|9137627
201610|71|113|18|03|99|9090091
201610|71|113|18|04|127|8789497
201610|71|113|18|05|138|7129699
201610|71|113|18|06|89|7245881
201610|71|113|18|07|213|19755652
201610|71|113|19|01|5|406227
201610|71|113|19|02|10|947862
201610|71|113|19|03|39|3541727
201610|71|113|19|04|24|1200625
201610|71|113|19|05|6|227906
201610|71|113|19|07|11|284214
201610|71|113|20|01|205|2423795
201610|71|113|20|02|114|1060529
201610|71|113|20|03|131|2120724
201610|71|113|20|04|103|2675726
201610|71|113|20|05|122|2002503
201610|71|113|20|06|96|2203369
201610|71|113|20|07|177|3060004
201610|71|113|21|01|428|4058699
201610|71|113|21|02|796|381715547
201610|71|113|21|03|904|532138201
201610|71|113|21|04|937|751738688
201610|71|113|21|05|826|608241067
201610|71|113|21|06|667|351366711
201610|71|113|21|07|529|5173591
201610|71|113|22|01|57|12412724
201610|71|113|22|02|423|101538868
201610|71|113|22|03|445|100663935
201610|71|113|22|04|316|72541895
201610|71|113|22|05|290|78700113
201610|71|113|22|06|273|56967998
201610|71|113|22|07|159|27450681
201610|71|113|23|01|10|3204678
201610|71|113|23|02|31|1519198
201610|71|113|23|03|10|789885
201610|71|113|23|04|17|897851
201610|71|113|23|05|42|18622021
201610|71|113|23|06|17|658870
201610|71|113|23|07|32|3212500
201610|71|113|24|01|47|8618789
201610|71|113|24|02|297|93010459
201610|71|113|24|03|178|50953721
201610|71|113|24|04|141|19091298
201610|71|113|24|05|163|28783440
201610|71|113|24|06|164|30904584
201610|71|113|24|07|276|27932201
201610|71|113|26|01|140|11051885
201610|71|113|26|02|4012|158979950
201610|71|113|26|03|3397|132328509
201610|71|113|26|04|3170|137182345
201610|71|113|26|05|3228|112673893
201610|71|113|26|06|3364|125837169
201610|71|113|26|07|4014|142257566
201610|71|113|27|01|332|25666789
201610|71|113|27|02|4378|46491299
201610|71|113|27|03|3316|42783172
201610|71|113|27|04|3037|37474095
201610|71|113|27|05|2790|46809370
201610|71|113|27|06|3241|51382097
201610|71|113|27|07|3853|59268470
201610|71|113|28|01|624|21153749
201610|71|113|28|02|889|29323764
201610|71|113|28|03|473|16272440
201610|71|113|28|04|744|22588512
201610|71|113|28|05|559|16983074
201610|71|113|28|06|647|19658225
201610|71|113|28|07|1479|49550925
201610|71|113|29|01|240|5394168
201610|71|113|29|02|377|11243238
201610|71|113|29|03|291|11008276
201610|71|113|29|04|266|10727150
201610|71|113|29|05|432|21446792
201610|71|113|29|06|335|7729643
201610|71|113|29|07|562|17160570
201610|71|113|30|01|20257|453781704
201610|71|113|30|02|19334|364440393
201610|71|113|30|03|14575|275073705
201610|71|113|30|04|14780|268812597
201610|71|113|30|05|15564|293610713
201610|71|113|30|06|16743|322957672
201610|71|113|30|07|24560|502088715
201610|71|113|32|01|1527|9765356
201610|71|113|32|02|1693|12438898
201610|71|113|32|03|1365|9034366
201610|71|113|32|04|1451|10288909
201610|71|113|32|05|1464|10509338
201610|71|113|32|06|1283|9089465
201610|71|113|32|07|1682|11198870
201610|71|113|33|01|934|20710423
201610|71|113|33|02|1231|32972825
201610|71|113|33|03|1847|40369637
201610|71|113|33|04|1781|38534956
201610|71|113|33|05|1254|28626607
201610|71|113|33|06|1426|34607013
201610|71|113|33|07|1588|37835483
201610|71|113|34|01|11|2592976
201610|71|113|34|02|28|3712854
201610|71|113|34|03|20|1556741
201610|71|113|34|04|11|1026164
201610|71|113|34|05|26|1413878
201610|71|113|34|06|27|3281199
201610|71|113|34|07|30|5773757
201610|71|113|35|01|874|8904020
201610|71|113|35|02|804|20848339
201610|71|113|35|03|586|12271875
201610|71|113|35|04|627|7644746
201610|71|113|35|05|532|21603843
201610|71|113|35|06|584|17491665
201610|71|113|35|07|1124|14876424
201610|71|113|36|01|184|8919182
201610|71|113|36|02|358|26066276
201610|71|113|36|03|277|43276083
201610|71|113|36|04|240|13494600
201610|71|113|36|05|267|13380464
201610|71|113|36|06|263|32487022
201610|71|113|36|07|347|8386691
201610|71|114|01|01|28|876102
201610|71|114|01|02|12|341858
201610|71|114|01|03|22|569764
201610|71|114|01|04|18|370346
201610|71|114|01|05|11|4290173
201610|71|114|01|07|12|313370
201610|71|114|03|01|31|667724
201610|71|114|03|02|48|1420519
201610|71|114|03|03|37|789190
201610|71|114|03|04|15|203112
201610|71|114|03|05|10|216654
201610|71|114|03|06|30|586478
201610|71|114|03|07|44|2626050
201610|71|114|04|01|2432|98252185
201610|71|114|04|02|2131|67873701
201610|71|114|04|03|1505|52232826
201610|71|114|04|04|1484|58234978
201610|71|114|04|05|1504|47925637
201610|71|114|04|06|1575|60464868
201610|71|114|04|07|2423|99762081
201610|71|114|05|01|420|20414325
201610|71|114|05|02|256|10740013
201610|71|114|05|03|216|7100381
201610|71|114|05|04|144|7556595
201610|71|114|05|05|199|13539608
201610|71|114|05|06|226|11888490
201610|71|114|05|07|494|22692499
201610|71|114|06|01|36|866381
201610|71|114|06|02|241|6510761
201610|71|114|06|03|169|5296840
201610|71|114|06|04|125|3308786
201610|71|114|06|05|148|6371636
201610|71|114|06|06|172|5979143
201610|71|114|06|07|266|7518177
201610|71|114|07|02|34|2403345
201610|71|114|07|03|38|3415608
201610|71|114|07|04|22|934551
201610|71|114|07|05|19|3024132
201610|71|114|07|06|26|3317191
201610|71|114|07|07|44|5042771
201610|71|114|08|01|746|39659923
201610|71|114|08|02|1186|63058845
201610|71|114|08|03|817|38419512
201610|71|114|08|04|897|45310105
201610|71|114|08|05|776|40226039
201610|71|114|08|06|900|45357744
201610|71|114|08|07|1055|54570945
201610|71|114|09|07|5|947862
201610|71|114|11|01|1963|24837560
201610|71|114|11|02|2273|48327752
201610|71|114|11|03|1591|15762862
201610|71|114|11|04|1485|21659595
201610|71|114|11|05|1550|30580794
201610|71|114|11|06|1440|18724805
201610|71|114|11|07|2047|27313389
201610|71|114|12|01|106|3800160
201610|71|114|12|02|102|6162829
201610|71|114|12|03|70|2178391
201610|71|114|12|04|41|1926929
201610|71|114|12|05|47|4018167
201610|71|114|12|06|82|1911503
201610|71|114|12|07|169|8236384
201610|71|114|13|01|25664|447453902
201610|71|114|13|02|26718|490801155
201610|71|114|13|03|20823|365389969
201610|71|114|13|04|19577|334632780
201610|71|114|13|05|20139|329181526
201610|71|114|13|06|20198|358627315
201610|71|114|13|07|28957|500772427
201610|71|114|15|01|16340|96922855
201610|71|114|15|02|15268|86727188
201610|71|114|15|03|12468|73038794
201610|71|114|15|04|12839|73849124
201610|71|114|15|05|12382|68930762
201610|71|114|15|06|12878|78166064
201610|71|114|15|07|17844|105854935
201610|71|114|16|01|1194|68019787
201610|71|114|16|02|1402|89159087
201610|71|114|16|03|1119|51940392
201610|71|114|16|04|986|57834244
201610|71|114|16|05|990|62906943
201610|71|114|16|06|1054|58777261
201610|71|114|16|07|1519|93109241
201610|71|114|17|01|19|4283434
201610|71|114|17|02|34|11935431
201610|71|114|17|03|19|7837919
201610|71|114|17|04|37|16180965
201610|71|114|17|05|19|1651754
201610|71|114|17|06|37|8502659
201610|71|114|17|07|47|18941206
201610|71|114|18|01|88|7792324
201610|71|114|18|02|190|91149089
201610|71|114|18|03|124|43138808
201610|71|114|18|04|143|164400853
201610|71|114|18|05|111|71319840
201610|71|114|18|06|119|31508032
201610|71|114|18|07|153|34723538
201610|71|114|19|01|125|3833186
201610|71|114|19|02|135|4282723
201610|71|114|19|03|139|5921379
201610|71|114|19|04|168|8870588
201610|71|114|19|05|122|4831943
201610|71|114|19|06|171|7385344
201610|71|114|19|07|266|12935031
201610|71|114|20|01|38|753202
201610|71|114|20|02|106|2279369
201610|71|114|20|03|154|3015450
201610|71|114|20|04|116|2814080
201610|71|114|20|05|97|1659874
201610|71|114|20|06|75|1477948
201610|71|114|20|07|158|6326051
201610|71|114|21|01|177|2882957
201610|71|114|21|02|511|84611518
201610|71|114|21|03|295|25380393
201610|71|114|21|04|337|43916029
201610|71|114|21|05|371|85371190
201610|71|114|21|06|471|186047117
201610|71|114|21|07|472|5963106
201610|71|114|22|02|164|30789120
201610|71|114|22|03|248|55936059
201610|71|114|22|04|188|39238073
201610|71|114|22|05|131|26287082
201610|71|114|22|06|121|21502724
201610|71|114|22|07|20|4572307
201610|71|114|23|01|37|2896063
201610|71|114|23|02|970|29345926
201610|71|114|23|03|858|16647684
201610|71|114|23|04|808|10940163
201610|71|114|23|05|768|15134789
201610|71|114|23|06|755|12640228
201610|71|114|23|07|1313|31014655
201610|71|114|24|01|11|1730051
201610|71|114|24|02|218|47792689
201610|71|114|24|03|187|21756636
201610|71|114|24|04|161|39673177
201610|71|114|24|05|162|17456718
201610|71|114|24|06|237|30803365
201610|71|114|24|07|248|38000892
201610|71|114|26|01|21|8850902
201610|71|114|26|02|3100|137784519
201610|71|114|26|03|2717|176156472
201610|71|114|26|04|2293|180147013
201610|71|114|26|05|2412|178880391
201610|71|114|26|06|2588|138038888
201610|71|114|26|07|2541|104211525
201610|71|114|27|01|1270|15698204
201610|71|114|27|02|4670|69759806
201610|71|114|27|03|3753|73555775
201610|71|114|27|04|3415|67494220
201610|71|114|27|05|3384|54242185
201610|71|114|27|06|3565|63955585
201610|71|114|27|07|3940|70843009
201610|71|114|28|01|748|22649597
201610|71|114|28|02|1046|27268644
201610|71|114|28|03|544|11941575
201610|71|114|28|04|790|17839608
201610|71|114|28|05|763|19573905
201610|71|114|28|06|688|16617865
201610|71|114|28|07|1246|35927461
201610|71|114|29|01|727|26863682
201610|71|114|29|02|903|18840822
201610|71|114|29|03|575|13391368
201610|71|114|29|04|584|14713519
201610|71|114|29|05|642|17358779
201610|71|114|29|06|673|23125500
201610|71|114|29|07|1083|30580518
201610|71|114|30|01|21492|447374357
201610|71|114|30|02|16990|326729422
201610|71|114|30|03|13423|259751263
201610|71|114|30|04|13480|253168792
201610|71|114|30|05|13751|262222529
201610|71|114|30|06|15843|313283163
201610|71|114|30|07|23550|506142395
201610|71|114|32|01|2545|28963692
201610|71|114|32|02|2489|35866056
201610|71|114|32|03|1915|20749293
201610|71|114|32|04|2367|23100775
201610|71|114|32|05|2020|19807106
201610|71|114|32|06|1948|20714601
201610|71|114|32|07|2694|26846653
201610|71|114|33|01|1691|50085852
201610|71|114|33|02|1840|42075774
201610|71|114|33|03|1247|28548392
201610|71|114|33|04|1491|37607823
201610|71|114|33|05|1660|50840818
201610|71|114|33|06|1759|44591576
201610|71|114|33|07|2343|62637802
201610|71|114|34|02|23|2454041
201610|71|114|34|03|31|2267923
201610|71|114|34|04|12|484300
201610|71|114|34|05|15|1512066
201610|71|114|34|06|10|880158
201610|71|114|35|01|1694|30560288
201610|71|114|35|02|1700|23984636
201610|71|114|35|03|1234|36560050
201610|71|114|35|04|1434|24686309
201610|71|114|35|05|1361|48943629
201610|71|114|35|06|1189|19119679
201610|71|114|35|07|1678|27368436
201610|71|114|36|01|245|3655323
201610|71|114|36|02|374|15317026
201610|71|114|36|03|299|14269464
201610|71|114|36|04|411|17865254
201610|71|114|36|05|335|14371260
201610|71|114|36|06|401|21154690
201610|71|114|36|07|490|28472993
201611|65|101|01|01|680|25660722
201611|65|101|01|02|309|11468192
201611|65|101|01|03|395|16570229
201611|65|101|01|04|395|15642653
201611|65|101|01|05|411|17660706
201611|65|101|01|06|455|20433657
201611|65|101|01|07|759|34142442
201611|65|101|02|01|16|4344469
201611|65|101|02|02|11|660527
201611|65|101|02|03|43|7074984
201611|65|101|02|04|24|6326790
201611|65|101|02|05|18|2708019
201611|65|101|02|06|28|1549081
201611|65|101|02|07|48|8644755
201611|65|101|03|01|604|25141800
201611|65|101|03|02|340|21541240
201611|65|101|03|03|439|17398122
201611|65|101|03|04|562|29024478
201611|65|101|03|05|418|18663644
201611|65|101|03|06|495|23186322
201611|65|101|03|07|689|31126466
201611|65|101|04|01|5996|180626890
201611|65|101|04|02|5380|305210234
201611|65|101|04|03|6709|420338297
201611|65|101|04|04|6342|372916100
201611|65|101|04|05|5156|231636634
201611|65|101|04|06|6218|265045748
201611|65|101|04|07|7342|228260061
201611|65|101|05|01|882|45187820
201611|65|101|05|02|623|47719143
201611|65|101|05|03|1031|82815403
201611|65|101|05|04|986|82585301
201611|65|101|05|05|951|72689591
201611|65|101|05|06|1158|68611962
201611|65|101|05|07|1708|100667336
201611|65|101|06|01|802|66136975
201611|65|101|06|02|974|57362579
201611|65|101|06|03|1115|70922633
201611|65|101|06|04|1061|47257317
201611|65|101|06|05|810|43479400
201611|65|101|06|06|849|42427365
201611|65|101|06|07|1199|90436793
201611|65|101|07|01|817|161880302
201611|65|101|07|02|255|56261082
201611|65|101|07|03|395|112076801
201611|65|101|07|04|294|98001747
201611|65|101|07|05|247|40673709
201611|65|101|07|06|263|76792554
201611|65|101|07|07|531|113982767
201611|65|101|08|01|13610|548568446
201611|65|101|08|02|15362|653739660
201611|65|101|08|03|20715|878556124
201611|65|101|08|04|20639|1070310657
201611|65|101|08|05|16240|693441346
201611|65|101|08|06|17273|941710790
201611|65|101|08|07|16029|653537751
201611|65|101|09|01|5|262938
201611|65|101|09|02|35|2274453
201611|65|101|09|03|16|1008399
201611|65|101|09|04|29|2840041
201611|65|101|09|05|23|610685
201611|65|101|09|06|16|1460726
201611|65|101|09|07|27|2984604
201611|65|101|11|01|5721|82102223
201611|65|101|11|02|8058|128084718
201611|65|101|11|03|9854|129534424
201611|65|101|11|04|10132|181326025
201611|65|101|11|05|8665|128993669
201611|65|101|11|06|9460|128754801
201611|65|101|11|07|6252|94896003
201611|65|101|12|01|44|4230437
201611|65|101|12|02|53|11712740
201611|65|101|12|03|80|19662129
201611|65|101|12|04|95|12194486
201611|65|101|12|05|30|10412008
201611|65|101|12|06|87|8597843
201611|65|101|12|07|64|5750818
201611|65|101|13|01|40593|728147442
201611|65|101|13|02|43843|752842224
201611|65|101|13|03|52695|885707429
201611|65|101|13|04|53992|895214291
201611|65|101|13|05|42729|738604608
201611|65|101|13|06|44183|767297995
201611|65|101|13|07|44001|776061645
201611|65|101|15|01|63761|361413358
201611|65|101|15|02|80638|426313552
201611|65|101|15|03|98139|518945968
201611|65|101|15|04|100477|528159808
201611|65|101|15|05|83075|450374904
201611|65|101|15|06|88818|489571812
201611|65|101|15|07|72785|413996367
201611|65|101|16|01|4556|306198252
201611|65|101|16|02|4607|340033404
201611|65|101|16|03|5463|487500303
201611|65|101|16|04|5274|420277087
201611|65|101|16|05|4262|414196964
201611|65|101|16|06|5064|406511768
201611|65|101|16|07|4735|366474704
201611|65|101|17|01|39|615285
201611|65|101|17|02|158|2525099
201611|65|101|17|03|180|3844257
201611|65|101|17|04|153|31973789
201611|65|101|17|05|210|81262112
201611|65|101|17|06|207|5738041
201611|65|101|17|07|118|4340317
201611|65|101|18|01|497|44723305
201611|65|101|18|02|578|68022652
201611|65|101|18|03|746|117427147
201611|65|101|18|04|749|70658349
201611|65|101|18|05|639|78205165
201611|65|101|18|06|663|55974660
201611|65|101|18|07|662|64397514
201611|65|101|19|01|79|5701494
201611|65|101|19|02|155|19493155
201611|65|101|19|03|190|21943108
201611|65|101|19|04|214|17562272
201611|65|101|19|05|141|11160293
201611|65|101|19|06|186|15855919
201611|65|101|19|07|186|12851560
201611|65|101|20|01|1588|35871770
201611|65|101|20|02|1480|131766047
201611|65|101|20|03|1551|164503587
201611|65|101|20|04|1663|223893727
201611|65|101|20|05|1899|109489643
201611|65|101|20|06|1985|109932451
201611|65|101|20|07|1770|43822780
201611|65|101|21|01|728|12668476
201611|65|101|21|02|3964|229646599
201611|65|101|21|03|4717|354261728
201611|65|101|21|04|5002|274885250
201611|65|101|21|05|3813|255864538
201611|65|101|21|06|3555|171461689
201611|65|101|21|07|1768|35092516
201611|65|101|22|01|764|180607694
201611|65|101|22|02|1598|474298049
201611|65|101|22|03|2091|670583347
201611|65|101|22|04|2022|581333697
201611|65|101|22|05|1555|395959608
201611|65|101|22|06|1398|410640964
201611|65|101|22|07|1155|322470066
201611|65|101|23|01|1204|41348218
201611|65|101|23|02|1032|81911348
201611|65|101|23|03|1072|144915439
201611|65|101|23|04|1225|116639981
201611|65|101|23|05|992|84350948
201611|65|101|23|06|1150|75880569
201611|65|101|23|07|954|66884730
201611|65|101|24|01|838|30209619
201611|65|101|24|02|3948|295116394
201611|65|101|24|03|5390|447753684
201611|65|101|24|04|5465|441643062
201611|65|101|24|05|4291|285159625
201611|65|101|24|06|4262|315008920
201611|65|101|24|07|3343|267475725
201611|65|101|25|01|148|3429931
201611|65|101|25|02|676|18522780
201611|65|101|25|03|761|38875026
201611|65|101|25|04|669|18141409
201611|65|101|25|05|586|23130828
201611|65|101|25|06|554|19553124
201611|65|101|25|07|535|17269682
201611|65|101|26|01|2357|106231845
201611|65|101|26|02|18773|1143595181
201611|65|101|26|03|18569|1356923606
201611|65|101|26|04|17543|1280103742
201611|65|101|26|05|14471|1067741597
201611|65|101|26|06|15713|1283005268
201611|65|101|26|07|12640|1077085278
201611|65|101|27|01|3925|30937013
201611|65|101|27|02|19341|340759433
201611|65|101|27|03|19073|349450215
201611|65|101|27|04|18648|421520133
201611|65|101|27|05|14562|255244329
201611|65|101|27|06|16637|339347404
201611|65|101|27|07|13992|476930591
201611|65|101|28|01|3021|140201370
201611|65|101|28|02|2793|115508257
201611|65|101|28|03|3651|147612164
201611|65|101|28|04|3629|158339917
201611|65|101|28|05|2793|128781329
201611|65|101|28|06|3768|158697641
201611|65|101|28|07|5310|267041230
201611|65|101|29|01|4603|95206609
201611|65|101|29|02|2652|130878300
201611|65|101|29|03|3566|262392773
201611|65|101|29|04|3375|192103543
201611|65|101|29|05|4380|189287574
201611|65|101|29|06|5765|186282034
201611|65|101|29|07|5709|144825241
201611|65|101|30|01|107218|2662974216
201611|65|101|30|02|139003|3024381723
201611|65|101|30|03|183406|4213160189
201611|65|101|30|04|183118|4225710390
201611|65|101|30|05|152689|3696510131
